review_id,user_id,book_id,review_text,rating,review_date
676,206,B006,Great book with helpful ideas and an enjoyable narrative.,2.9,2025-07-29T05:00:00
677,206,B017,Wonderful book. I enjoyed it and recommend it.,4.5,2025-01-01T12:00:00
678,206,B016,Great book with helpful ideas and an enjoyable narrative.,3.1,2026-05-27T21:00:00
679,207,B012,Great book with helpful ideas and an enjoyable narrative.,3.7,2025-05-28T02:00:00
680,207,B007,Confusing and disappointing in places.,4.5,2025-12-24T10:00:00
681,207,B016,Wonderful book. I enjoyed it and recommend it.,3.8,2025-06-03T23:00:00
682,208,B017,Great book with helpful ideas and an enjoyable narrative.,3.4,2025-02-06T22:00:00
683,208,B017,Confusing and disappointing in places.,4.0,2026-01-25T02:00:00
684,209,B010,Wonderful book. I enjoyed it and recommend it.,3.0,2025-02-09T00:00:00
685,209,B016,Interesting but the pacing was slow.,2.5,2025-07-06T16:00:00
686,209,B020,Interesting but the pacing was slow.,2.8,2025-06-18T08:00:00
687,209,B005,Wonderful book. I enjoyed it and recommend it.,3.5,2025-08-16T10:00:00
688,210,B019,Interesting but the pacing was slow.,4.3,2025-02-08T02:00:00
689,210,B011,Confusing and disappointing in places.,4.2,2025-08-08T13:00:00
690,210,B013,Confusing and disappointing in places.,4.5,2025-10-18T02:00:00
691,210,B007,Confusing and disappointing in places.,5.0,2025-03-03T19:00:00
692,211,B014,Interesting but the pacing was slow.,3.6,2026-03-29T08:00:00
693,212,B020,Great book with helpful ideas and an enjoyable narrative.,3.5,2026-01-17T20:00:00
694,212,B007,Excellent and interesting read. I loved the story.,1.1,2025-04-29T10:00:00
695,213,B007,Excellent and interesting read. I loved the story.,3.2,2025-01-08T20:00:00
696,214,B003,Great book with helpful ideas and an enjoyable narrative.,2.7,2025-11-07T07:00:00
697,216,B010,Confusing and disappointing in places.,3.7,2025-02-11T06:00:00
698,216,B013,Excellent and interesting read. I loved the story.,4.0,2026-03-02T15:00:00
699,216,B017,Confusing and disappointing in places.,3.7,2025-05-23T01:00:00
700,217,B005,Interesting but the pacing was slow.,3.3,2025-01-18T03:00:00
701,217,B018,Excellent and interesting read. I loved the story.,1.9,2026-01-11T12:00:00
702,219,B005,Excellent and interesting read. I loved the story.,3.4,2025-07-20T16:00:00
703,219,B019,Great book with helpful ideas and an enjoyable narrative.,3.3,2026-05-19T09:00:00
704,219,B006,Wonderful book. I enjoyed it and recommend it.,4.1,2025-01-26T00:00:00
705,220,B003,Wonderful book. I enjoyed it and recommend it.,4.1,2025-01-26T02:00:00
706,220,B006,Interesting but the pacing was slow.,3.4,2026-05-13T21:00:00
707,220,B007,Wonderful book. I enjoyed it and recommend it.,4.2,2025-03-09T10:00:00
708,220,B006,Wonderful book. I enjoyed it and recommend it.,4.6,2026-05-20T20:00:00
709,221,B007,Interesting but the pacing was slow.,4.2,2025-04-27T19:00:00
710,222,B004,Interesting but the pacing was slow.,2.3,2026-05-22T17:00:00
711,223,B007,Wonderful book. I enjoyed it and recommend it.,4.1,2025-09-06T20:00:00
712,223,B013,Great book with helpful ideas and an enjoyable narrative.,4.0,2025-06-17T06:00:00
713,224,B001,Excellent and interesting read. I loved the story.,2.4,2025-01-03T12:00:00
714,224,B014,Excellent and interesting read. I loved the story.,3.4,2025-02-15T11:00:00
715,224,B015,Interesting but the pacing was slow.,3.3,2025-08-21T19:00:00
716,224,B009,Wonderful book. I enjoyed it and recommend it.,5.0,2025-02-27T12:00:00
717,224,B015,Interesting but the pacing was slow.,1.8,2025-11-05T04:00:00
718,225,B005,Interesting but the pacing was slow.,2.6,2026-06-03T19:00:00
719,225,B016,Confusing and disappointing in places.,4.4,2025-07-08T13:00:00
720,225,B006,Excellent and interesting read. I loved the story.,3.7,2025-12-09T19:00:00
721,225,B006,Confusing and disappointing in places.,4.2,2025-07-11T03:00:00
722,225,B016,Wonderful book. I enjoyed it and recommend it.,4.2,2026-06-14T20:00:00
723,225,B006,Wonderful book. I enjoyed it and recommend it.,4.7,2026-05-22T17:00:00
724,226,B014,Great book with helpful ideas and an enjoyable narrative.,3.2,2025-05-30T06:00:00
725,227,B014,Wonderful book. I enjoyed it and recommend it.,5.0,2025-02-12T08:00:00
726,227,B006,Great book with helpful ideas and an enjoyable narrative.,2.0,2025-05-29T08:00:00
727,227,B015,Wonderful book. I enjoyed it and recommend it.,3.9,2026-03-14T01:00:00
728,228,B017,Great book with helpful ideas and an enjoyable narrative.,5.0,2026-01-26T22:00:00
729,228,B008,Excellent and interesting read. I loved the story.,2.3,2025-08-20T18:00:00
730,228,B013,Wonderful book. I enjoyed it and recommend it.,2.3,2025-01-16T05:00:00
731,228,B007,Excellent and interesting read. I loved the story.,4.2,2026-01-31T14:00:00
732,229,B019,Interesting but the pacing was slow.,3.2,2026-04-14T12:00:00
733,229,B015,Confusing and disappointing in places.,3.2,2026-02-04T13:00:00
734,229,B005,Wonderful book. I enjoyed it and recommend it.,3.4,2025-05-25T12:00:00
735,229,B003,Excellent and interesting read. I loved the story.,3.2,2026-01-22T00:00:00
736,231,B010,Interesting but the pacing was slow.,2.8,2025-02-20T02:00:00
737,231,B014,Wonderful book. I enjoyed it and recommend it.,4.0,2025-09-04T02:00:00
738,231,B014,Excellent and interesting read. I loved the story.,5.0,2025-07-02T14:00:00
739,231,B014,Excellent and interesting read. I loved the story.,3.9,2025-08-21T14:00:00
740,232,B001,Interesting but the pacing was slow.,2.2,2026-06-12T04:00:00
741,232,B005,Wonderful book. I enjoyed it and recommend it.,2.7,2025-03-14T01:00:00
742,232,B013,Interesting but the pacing was slow.,3.9,2026-02-17T07:00:00
743,232,B003,Wonderful book. I enjoyed it and recommend it.,2.8,2025-09-05T10:00:00
744,233,B007,Excellent and interesting read. I loved the story.,3.2,2026-04-19T16:00:00
745,233,B009,Excellent and interesting read. I loved the story.,3.4,2026-04-01T21:00:00
746,233,B009,Great book with helpful ideas and an enjoyable narrative.,2.5,2025-11-19T08:00:00
747,233,B009,Interesting but the pacing was slow.,3.4,2025-01-01T02:00:00
748,233,B005,Great book with helpful ideas and an enjoyable narrative.,3.0,2025-02-21T02:00:00
749,234,B019,Wonderful book. I enjoyed it and recommend it.,3.6,2025-08-10T09:00:00
750,234,B019,Wonderful book. I enjoyed it and recommend it.,5.0,2025-08-08T13:00:00
751,234,B017,Great book with helpful ideas and an enjoyable narrative.,4.4,2025-11-04T20:00:00
752,234,B019,Wonderful book. I enjoyed it and recommend it.,5.0,2025-12-11T19:00:00
753,234,B012,Interesting but the pacing was slow.,3.1,2026-01-03T11:00:00
754,234,B014,Excellent and interesting read. I loved the story.,4.0,2025-12-15T04:00:00
755,234,B001,Great book with helpful ideas and an enjoyable narrative.,4.4,2026-05-28T08:00:00
756,235,B001,Wonderful book. I enjoyed it and recommend it.,4.8,2026-03-08T21:00:00
757,235,B002,Excellent and interesting read. I loved the story.,2.8,2026-02-28T16:00:00
758,235,B001,Great book with helpful ideas and an enjoyable narrative.,5.0,2026-03-10T09:00:00
759,235,B006,Excellent and interesting read. I loved the story.,3.6,2026-03-06T21:00:00
760,235,B006,Confusing and disappointing in places.,4.2,2025-05-25T14:00:00
761,235,B007,Confusing and disappointing in places.,4.3,2026-04-20T00:00:00
762,236,B004,Wonderful book. I enjoyed it and recommend it.,2.9,2026-04-27T05:00:00
763,236,B019,Confusing and disappointing in places.,4.2,2025-12-14T07:00:00
764,237,B020,Excellent and interesting read. I loved the story.,4.0,2025-05-19T21:00:00
765,237,B018,Great book with helpful ideas and an enjoyable narrative.,3.7,2025-10-11T22:00:00
766,238,B010,Confusing and disappointing in places.,4.1,2025-05-03T00:00:00
767,239,B018,Great book with helpful ideas and an enjoyable narrative.,3.8,2025-11-06T20:00:00
768,239,B020,Wonderful book. I enjoyed it and recommend it.,4.0,2025-11-25T08:00:00
769,239,B002,Confusing and disappointing in places.,3.9,2026-06-10T20:00:00
770,240,B016,Great book with helpful ideas and an enjoyable narrative.,4.7,2025-03-07T13:00:00
771,240,B001,Confusing and disappointing in places.,4.1,2025-11-10T16:00:00
772,240,B016,Great book with helpful ideas and an enjoyable narrative.,4.7,2026-01-26T12:00:00
773,241,B002,Confusing and disappointing in places.,4.0,2025-02-27T14:00:00
774,241,B010,Wonderful book. I enjoyed it and recommend it.,3.1,2025-12-31T05:00:00
775,241,B008,Confusing and disappointing in places.,5.0,2026-04-17T08:00:00
776,242,B018,Confusing and disappointing in places.,3.9,2025-07-02T23:00:00
777,242,B013,Wonderful book. I enjoyed it and recommend it.,3.8,2025-07-19T03:00:00
778,242,B015,Excellent and interesting read. I loved the story.,3.8,2025-06-07T16:00:00
779,244,B004,Excellent and interesting read. I loved the story.,3.9,2025-02-28T12:00:00
780,244,B013,Wonderful book. I enjoyed it and recommend it.,3.7,2025-04-18T07:00:00
781,244,B019,Excellent and interesting read. I loved the story.,4.2,2025-01-14T21:00:00
782,244,B019,Confusing and disappointing in places.,3.7,2026-06-05T09:00:00
783,245,B006,Confusing and disappointing in places.,4.0,2025-01-18T18:00:00
784,245,B006,Excellent and interesting read. I loved the story.,4.0,2025-05-20T23:00:00
785,245,B014,Confusing and disappointing in places.,2.7,2026-05-11T07:00:00
786,245,B006,Great book with helpful ideas and an enjoyable narrative.,5.0,2026-05-02T20:00:00
787,245,B011,Excellent and interesting read. I loved the story.,4.1,2025-12-09T05:00:00
788,245,B006,Confusing and disappointing in places.,4.1,2026-04-13T09:00:00
789,246,B003,Excellent and interesting read. I loved the story.,4.4,2025-09-28T00:00:00
790,247,B007,Confusing and disappointing in places.,4.4,2025-05-13T01:00:00
791,247,B010,Confusing and disappointing in places.,3.9,2025-02-14T15:00:00
792,247,B018,Wonderful book. I enjoyed it and recommend it.,2.6,2026-03-20T09:00:00
793,247,B020,Interesting but the pacing was slow.,3.9,2025-08-17T18:00:00
794,247,B014,Confusing and disappointing in places.,2.8,2025-04-20T04:00:00
795,247,B007,Interesting but the pacing was slow.,3.7,2025-09-25T22:00:00
796,247,B007,Wonderful book. I enjoyed it and recommend it.,3.8,2026-02-11T12:00:00
797,247,B001,Great book with helpful ideas and an enjoyable narrative.,3.8,2025-07-07T06:00:00
798,247,B011,Great book with helpful ideas and an enjoyable narrative.,3.4,2025-09-29T13:00:00
799,248,B013,Great book with helpful ideas and an enjoyable narrative.,2.9,2025-11-06T06:00:00
800,248,B017,Great book with helpful ideas and an enjoyable narrative.,4.5,2025-04-21T06:00:00
801,248,B001,Excellent and interesting read. I loved the story.,4.1,2025-07-22T08:00:00
802,248,B016,Interesting but the pacing was slow.,2.2,2025-12-22T10:00:00
803,248,B018,Great book with helpful ideas and an enjoyable narrative.,4.4,2025-09-22T15:00:00
804,248,B014,Wonderful book. I enjoyed it and recommend it.,3.3,2025-02-17T04:00:00
805,248,B017,Confusing and disappointing in places.,4.6,2025-05-16T09:00:00
806,249,B013,Interesting but the pacing was slow.,3.8,2026-04-26T20:00:00
807,249,B013,Excellent and interesting read. I loved the story.,4.0,2025-03-20T05:00:00
808,249,B016,Interesting but the pacing was slow.,4.0,2025-05-03T16:00:00
809,250,B002,Confusing and disappointing in places.,2.7,2025-04-23T15:00:00
810,250,B007,Excellent and interesting read. I loved the story.,3.6,2025-07-06T05:00:00
811,250,B006,Wonderful book. I enjoyed it and recommend it.,2.5,2025-07-16T06:00:00
