review_id,user_id,book_id,review_text,rating,review_date,sentiment,sentiment_score
597,181,B002,Great book with helpful ideas and an enjoyable narrative.,3.4,2025-07-09T18:00:00,positive,2
598,181,B018,Interesting but the pacing was slow.,4.9,2026-01-16T01:00:00,neutral,0
599,181,B012,Great book with helpful ideas and an enjoyable narrative.,3.1,2025-01-10T09:00:00,positive,2
600,181,B009,Great book with helpful ideas and an enjoyable narrative.,3.8,2025-08-08T03:00:00,positive,2
601,181,B006,Wonderful book. I enjoyed it and recommend it.,2.8,2026-06-07T04:00:00,positive,2
602,182,B010,Excellent and interesting read. I loved the story.,4.1,2025-03-28T22:00:00,positive,3
603,184,B006,Confusing and disappointing in places.,5.0,2026-01-25T00:00:00,negative,-2
604,185,B006,Wonderful book. I enjoyed it and recommend it.,3.5,2025-08-23T02:00:00,positive,2
605,185,B011,Excellent and interesting read. I loved the story.,3.8,2025-08-30T00:00:00,positive,3
606,186,B004,Confusing and disappointing in places.,3.9,2026-02-19T08:00:00,negative,-2
607,186,B016,Excellent and interesting read. I loved the story.,3.9,2025-11-03T11:00:00,positive,3
608,187,B019,Interesting but the pacing was slow.,3.9,2026-06-09T17:00:00,neutral,0
609,187,B017,Excellent and interesting read. I loved the story.,3.1,2025-07-18T09:00:00,positive,3
610,187,B007,Confusing and disappointing in places.,4.6,2025-01-26T16:00:00,negative,-2
611,187,B009,Wonderful book. I enjoyed it and recommend it.,4.5,2026-05-15T13:00:00,positive,2
612,187,B013,Confusing and disappointing in places.,3.3,2026-06-03T02:00:00,negative,-2
613,187,B012,Confusing and disappointing in places.,3.7,2025-10-01T04:00:00,negative,-2
614,188,B014,Confusing and disappointing in places.,3.5,2025-08-13T14:00:00,negative,-2
615,188,B007,Excellent and interesting read. I loved the story.,3.5,2026-06-17T21:00:00,positive,3
616,189,B004,Confusing and disappointing in places.,3.9,2025-02-28T13:00:00,negative,-2
617,189,B018,Great book with helpful ideas and an enjoyable narrative.,3.1,2025-02-01T10:00:00,positive,2
618,189,B008,Confusing and disappointing in places.,2.7,2025-03-26T03:00:00,negative,-2
619,189,B012,Interesting but the pacing was slow.,3.1,2025-06-05T01:00:00,neutral,0
620,189,B004,Interesting but the pacing was slow.,4.9,2026-01-01T21:00:00,neutral,0
621,190,B019,Interesting but the pacing was slow.,3.5,2026-02-15T13:00:00,neutral,0
622,190,B018,Confusing and disappointing in places.,3.9,2025-02-07T02:00:00,negative,-2
623,190,B017,Interesting but the pacing was slow.,4.4,2026-02-05T06:00:00,neutral,0
624,191,B014,Wonderful book. I enjoyed it and recommend it.,3.6,2026-05-14T10:00:00,positive,2
625,191,B018,Wonderful book. I enjoyed it and recommend it.,3.8,2025-12-18T19:00:00,positive,2
626,191,B020,Interesting but the pacing was slow.,4.7,2025-08-25T10:00:00,neutral,0
627,191,B018,Confusing and disappointing in places.,3.5,2025-09-18T12:00:00,negative,-2
628,192,B016,Confusing and disappointing in places.,2.5,2025-12-03T05:00:00,negative,-2
629,192,B016,Interesting but the pacing was slow.,3.0,2025-01-22T03:00:00,neutral,0
630,192,B010,Great book with helpful ideas and an enjoyable narrative.,2.8,2025-09-21T13:00:00,positive,2
631,193,B010,Excellent and interesting read. I loved the story.,2.7,2026-04-14T12:00:00,positive,3
632,193,B005,Interesting but the pacing was slow.,3.3,2025-02-07T14:00:00,neutral,0
633,193,B019,Interesting but the pacing was slow.,2.7,2025-12-13T13:00:00,neutral,0
634,193,B012,Interesting but the pacing was slow.,4.8,2025-12-15T03:00:00,neutral,0
635,194,B007,Excellent and interesting read. I loved the story.,4.2,2025-12-08T08:00:00,positive,3
636,194,B005,Interesting but the pacing was slow.,4.7,2025-01-05T03:00:00,neutral,0
637,194,B003,Wonderful book. I enjoyed it and recommend it.,4.7,2026-06-06T07:00:00,positive,2
638,195,B006,Interesting but the pacing was slow.,4.4,2025-05-31T23:00:00,neutral,0
639,195,B006,Excellent and interesting read. I loved the story.,5.0,2025-09-16T00:00:00,positive,3
640,195,B003,Interesting but the pacing was slow.,3.1,2026-04-15T16:00:00,neutral,0
641,196,B013,Excellent and interesting read. I loved the story.,4.6,2025-07-07T20:00:00,positive,3
642,196,B013,Interesting but the pacing was slow.,3.8,2025-12-16T00:00:00,neutral,0
643,196,B012,Confusing and disappointing in places.,3.6,2025-07-24T20:00:00,negative,-2
644,196,B004,Excellent and interesting read. I loved the story.,3.9,2025-01-17T22:00:00,positive,3
645,197,B020,Confusing and disappointing in places.,4.2,2025-01-07T15:00:00,negative,-2
646,197,B004,Excellent and interesting read. I loved the story.,3.5,2026-04-09T17:00:00,positive,3
647,197,B010,Great book with helpful ideas and an enjoyable narrative.,3.2,2025-08-28T23:00:00,positive,2
648,198,B015,Wonderful book. I enjoyed it and recommend it.,4.7,2026-03-22T07:00:00,positive,2
649,198,B010,Great book with helpful ideas and an enjoyable narrative.,4.0,2026-04-22T02:00:00,positive,2
650,198,B015,Great book with helpful ideas and an enjoyable narrative.,4.6,2025-04-26T17:00:00,positive,2
651,199,B020,Excellent and interesting read. I loved the story.,3.2,2025-07-30T04:00:00,positive,3
652,199,B018,Wonderful book. I enjoyed it and recommend it.,3.0,2026-06-15T04:00:00,positive,2
653,199,B019,Wonderful book. I enjoyed it and recommend it.,2.9,2025-01-25T23:00:00,positive,2
654,199,B006,Interesting but the pacing was slow.,3.7,2026-05-04T09:00:00,neutral,0
655,199,B018,Wonderful book. I enjoyed it and recommend it.,4.0,2026-04-26T01:00:00,positive,2
656,199,B014,Wonderful book. I enjoyed it and recommend it.,4.7,2026-01-22T11:00:00,positive,2
657,201,B008,Interesting but the pacing was slow.,3.0,2025-02-11T12:00:00,neutral,0
658,201,B014,Wonderful book. I enjoyed it and recommend it.,2.9,2025-10-10T10:00:00,positive,2
659,201,B009,Excellent and interesting read. I loved the story.,2.6,2025-03-05T21:00:00,positive,3
660,201,B006,Interesting but the pacing was slow.,2.7,2025-10-26T07:00:00,neutral,0
661,202,B013,Excellent and interesting read. I loved the story.,3.2,2026-06-22T00:00:00,positive,3
662,202,B007,Great book with helpful ideas and an enjoyable narrative.,4.1,2025-01-31T18:00:00,positive,2
663,203,B014,Great book with helpful ideas and an enjoyable narrative.,4.5,2025-02-17T16:00:00,positive,2
664,203,B014,Great book with helpful ideas and an enjoyable narrative.,3.6,2026-04-12T02:00:00,positive,2
665,204,B012,Wonderful book. I enjoyed it and recommend it.,2.7,2026-01-10T18:00:00,positive,2
666,204,B003,Great book with helpful ideas and an enjoyable narrative.,3.3,2025-07-19T05:00:00,positive,2
667,204,B009,Wonderful book. I enjoyed it and recommend it.,4.2,2025-02-26T13:00:00,positive,2
668,204,B001,Great book with helpful ideas and an enjoyable narrative.,4.4,2026-03-04T00:00:00,positive,2
669,205,B010,Wonderful book. I enjoyed it and recommend it.,3.6,2025-06-18T15:00:00,positive,2
670,205,B011,Excellent and interesting read. I loved the story.,2.8,2026-03-21T19:00:00,positive,3
671,205,B006,Great book with helpful ideas and an enjoyable narrative.,3.4,2025-04-30T12:00:00,positive,2
672,205,B018,Wonderful book. I enjoyed it and recommend it.,3.4,2025-02-27T19:00:00,positive,2
673,205,B016,Interesting but the pacing was slow.,3.3,2025-05-28T01:00:00,neutral,0
674,206,B003,Great book with helpful ideas and an enjoyable narrative.,5.0,2025-09-27T00:00:00,positive,2
675,206,B007,Interesting but the pacing was slow.,3.4,2025-11-18T11:00:00,neutral,0
676,206,B006,Great book with helpful ideas and an enjoyable narrative.,2.9,2025-07-29T05:00:00,positive,2
677,206,B017,Wonderful book. I enjoyed it and recommend it.,4.5,2025-01-01T12:00:00,positive,2
678,206,B016,Great book with helpful ideas and an enjoyable narrative.,3.1,2026-05-27T21:00:00,positive,2
679,207,B012,Great book with helpful ideas and an enjoyable narrative.,3.7,2025-05-28T02:00:00,positive,2
680,207,B007,Confusing and disappointing in places.,4.5,2025-12-24T10:00:00,negative,-2
681,207,B016,Wonderful book. I enjoyed it and recommend it.,3.8,2025-06-03T23:00:00,positive,2
682,208,B017,Great book with helpful ideas and an enjoyable narrative.,3.4,2025-02-06T22:00:00,positive,2
683,208,B017,Confusing and disappointing in places.,4.0,2026-01-25T02:00:00,negative,-2
684,209,B010,Wonderful book. I enjoyed it and recommend it.,3.0,2025-02-09T00:00:00,positive,2
685,209,B016,Interesting but the pacing was slow.,2.5,2025-07-06T16:00:00,neutral,0
686,209,B020,Interesting but the pacing was slow.,2.8,2025-06-18T08:00:00,neutral,0
687,209,B005,Wonderful book. I enjoyed it and recommend it.,3.5,2025-08-16T10:00:00,positive,2
688,210,B019,Interesting but the pacing was slow.,4.3,2025-02-08T02:00:00,neutral,0
689,210,B011,Confusing and disappointing in places.,4.2,2025-08-08T13:00:00,negative,-2
690,210,B013,Confusing and disappointing in places.,4.5,2025-10-18T02:00:00,negative,-2
691,210,B007,Confusing and disappointing in places.,5.0,2025-03-03T19:00:00,negative,-2
692,211,B014,Interesting but the pacing was slow.,3.6,2026-03-29T08:00:00,neutral,0
693,212,B020,Great book with helpful ideas and an enjoyable narrative.,3.5,2026-01-17T20:00:00,positive,2
694,212,B007,Excellent and interesting read. I loved the story.,1.1,2025-04-29T10:00:00,positive,3
695,213,B007,Excellent and interesting read. I loved the story.,3.2,2025-01-08T20:00:00,positive,3
696,214,B003,Great book with helpful ideas and an enjoyable narrative.,2.7,2025-11-07T07:00:00,positive,2
697,216,B010,Confusing and disappointing in places.,3.7,2025-02-11T06:00:00,negative,-2
698,216,B013,Excellent and interesting read. I loved the story.,4.0,2026-03-02T15:00:00,positive,3
699,216,B017,Confusing and disappointing in places.,3.7,2025-05-23T01:00:00,negative,-2
700,217,B005,Interesting but the pacing was slow.,3.3,2025-01-18T03:00:00,neutral,0
701,217,B018,Excellent and interesting read. I loved the story.,1.9,2026-01-11T12:00:00,positive,3
702,219,B005,Excellent and interesting read. I loved the story.,3.4,2025-07-20T16:00:00,positive,3
703,219,B019,Great book with helpful ideas and an enjoyable narrative.,3.3,2026-05-19T09:00:00,positive,2
704,219,B006,Wonderful book. I enjoyed it and recommend it.,4.1,2025-01-26T00:00:00,positive,2
705,220,B003,Wonderful book. I enjoyed it and recommend it.,4.1,2025-01-26T02:00:00,positive,2
706,220,B006,Interesting but the pacing was slow.,3.4,2026-05-13T21:00:00,neutral,0
707,220,B007,Wonderful book. I enjoyed it and recommend it.,4.2,2025-03-09T10:00:00,positive,2
708,220,B006,Wonderful book. I enjoyed it and recommend it.,4.6,2026-05-20T20:00:00,positive,2
709,221,B007,Interesting but the pacing was slow.,4.2,2025-04-27T19:00:00,neutral,0
710,222,B004,Interesting but the pacing was slow.,2.3,2026-05-22T17:00:00,neutral,0
711,223,B007,Wonderful book. I enjoyed it and recommend it.,4.1,2025-09-06T20:00:00,positive,2
712,223,B013,Great book with helpful ideas and an enjoyable narrative.,4.0,2025-06-17T06:00:00,positive,2
713,224,B001,Excellent and interesting read. I loved the story.,2.4,2025-01-03T12:00:00,positive,3
714,224,B014,Excellent and interesting read. I loved the story.,3.4,2025-02-15T11:00:00,positive,3
715,224,B015,Interesting but the pacing was slow.,3.3,2025-08-21T19:00:00,neutral,0
716,224,B009,Wonderful book. I enjoyed it and recommend it.,5.0,2025-02-27T12:00:00,positive,2
717,224,B015,Interesting but the pacing was slow.,1.8,2025-11-05T04:00:00,neutral,0
718,225,B005,Interesting but the pacing was slow.,2.6,2026-06-03T19:00:00,neutral,0
719,225,B016,Confusing and disappointing in places.,4.4,2025-07-08T13:00:00,negative,-2
720,225,B006,Excellent and interesting read. I loved the story.,3.7,2025-12-09T19:00:00,positive,3
721,225,B006,Confusing and disappointing in places.,4.2,2025-07-11T03:00:00,negative,-2
722,225,B016,Wonderful book. I enjoyed it and recommend it.,4.2,2026-06-14T20:00:00,positive,2
723,225,B006,Wonderful book. I enjoyed it and recommend it.,4.7,2026-05-22T17:00:00,positive,2
724,226,B014,Great book with helpful ideas and an enjoyable narrative.,3.2,2025-05-30T06:00:00,positive,2
725,227,B014,Wonderful book. I enjoyed it and recommend it.,5.0,2025-02-12T08:00:00,positive,2
726,227,B006,Great book with helpful ideas and an enjoyable narrative.,2.0,2025-05-29T08:00:00,positive,2
727,227,B015,Wonderful book. I enjoyed it and recommend it.,3.9,2026-03-14T01:00:00,positive,2
728,228,B017,Great book with helpful ideas and an enjoyable narrative.,5.0,2026-01-26T22:00:00,positive,2
729,228,B008,Excellent and interesting read. I loved the story.,2.3,2025-08-20T18:00:00,positive,3
730,228,B013,Wonderful book. I enjoyed it and recommend it.,2.3,2025-01-16T05:00:00,positive,2
731,228,B007,Excellent and interesting read. I loved the story.,4.2,2026-01-31T14:00:00,positive,3
732,229,B019,Interesting but the pacing was slow.,3.2,2026-04-14T12:00:00,neutral,0
733,229,B015,Confusing and disappointing in places.,3.2,2026-02-04T13:00:00,negative,-2
734,229,B005,Wonderful book. I enjoyed it and recommend it.,3.4,2025-05-25T12:00:00,positive,2
735,229,B003,Excellent and interesting read. I loved the story.,3.2,2026-01-22T00:00:00,positive,3
736,231,B010,Interesting but the pacing was slow.,2.8,2025-02-20T02:00:00,neutral,0
737,231,B014,Wonderful book. I enjoyed it and recommend it.,4.0,2025-09-04T02:00:00,positive,2
738,231,B014,Excellent and interesting read. I loved the story.,5.0,2025-07-02T14:00:00,positive,3
739,231,B014,Excellent and interesting read. I loved the story.,3.9,2025-08-21T14:00:00,positive,3
740,232,B001,Interesting but the pacing was slow.,2.2,2026-06-12T04:00:00,neutral,0
741,232,B005,Wonderful book. I enjoyed it and recommend it.,2.7,2025-03-14T01:00:00,positive,2
742,232,B013,Interesting but the pacing was slow.,3.9,2026-02-17T07:00:00,neutral,0
743,232,B003,Wonderful book. I enjoyed it and recommend it.,2.8,2025-09-05T10:00:00,positive,2
744,233,B007,Excellent and interesting read. I loved the story.,3.2,2026-04-19T16:00:00,positive,3
745,233,B009,Excellent and interesting read. I loved the story.,3.4,2026-04-01T21:00:00,positive,3
746,233,B009,Great book with helpful ideas and an enjoyable narrative.,2.5,2025-11-19T08:00:00,positive,2
747,233,B009,Interesting but the pacing was slow.,3.4,2025-01-01T02:00:00,neutral,0
748,233,B005,Great book with helpful ideas and an enjoyable narrative.,3.0,2025-02-21T02:00:00,positive,2
749,234,B019,Wonderful book. I enjoyed it and recommend it.,3.6,2025-08-10T09:00:00,positive,2
750,234,B019,Wonderful book. I enjoyed it and recommend it.,5.0,2025-08-08T13:00:00,positive,2
751,234,B017,Great book with helpful ideas and an enjoyable narrative.,4.4,2025-11-04T20:00:00,positive,2
752,234,B019,Wonderful book. I enjoyed it and recommend it.,5.0,2025-12-11T19:00:00,positive,2
753,234,B012,Interesting but the pacing was slow.,3.1,2026-01-03T11:00:00,neutral,0
754,234,B014,Excellent and interesting read. I loved the story.,4.0,2025-12-15T04:00:00,positive,3
755,234,B001,Great book with helpful ideas and an enjoyable narrative.,4.4,2026-05-28T08:00:00,positive,2
756,235,B001,Wonderful book. I enjoyed it and recommend it.,4.8,2026-03-08T21:00:00,positive,2
757,235,B002,Excellent and interesting read. I loved the story.,2.8,2026-02-28T16:00:00,positive,3
758,235,B001,Great book with helpful ideas and an enjoyable narrative.,5.0,2026-03-10T09:00:00,positive,2
759,235,B006,Excellent and interesting read. I loved the story.,3.6,2026-03-06T21:00:00,positive,3
760,235,B006,Confusing and disappointing in places.,4.2,2025-05-25T14:00:00,negative,-2
761,235,B007,Confusing and disappointing in places.,4.3,2026-04-20T00:00:00,negative,-2
762,236,B004,Wonderful book. I enjoyed it and recommend it.,2.9,2026-04-27T05:00:00,positive,2
763,236,B019,Confusing and disappointing in places.,4.2,2025-12-14T07:00:00,negative,-2
764,237,B020,Excellent and interesting read. I loved the story.,4.0,2025-05-19T21:00:00,positive,3
765,237,B018,Great book with helpful ideas and an enjoyable narrative.,3.7,2025-10-11T22:00:00,positive,2
766,238,B010,Confusing and disappointing in places.,4.1,2025-05-03T00:00:00,negative,-2
767,239,B018,Great book with helpful ideas and an enjoyable narrative.,3.8,2025-11-06T20:00:00,positive,2
768,239,B020,Wonderful book. I enjoyed it and recommend it.,4.0,2025-11-25T08:00:00,positive,2
769,239,B002,Confusing and disappointing in places.,3.9,2026-06-10T20:00:00,negative,-2
770,240,B016,Great book with helpful ideas and an enjoyable narrative.,4.7,2025-03-07T13:00:00,positive,2
771,240,B001,Confusing and disappointing in places.,4.1,2025-11-10T16:00:00,negative,-2
772,240,B016,Great book with helpful ideas and an enjoyable narrative.,4.7,2026-01-26T12:00:00,positive,2
773,241,B002,Confusing and disappointing in places.,4.0,2025-02-27T14:00:00,negative,-2
774,241,B010,Wonderful book. I enjoyed it and recommend it.,3.1,2025-12-31T05:00:00,positive,2
775,241,B008,Confusing and disappointing in places.,5.0,2026-04-17T08:00:00,negative,-2
776,242,B018,Confusing and disappointing in places.,3.9,2025-07-02T23:00:00,negative,-2
777,242,B013,Wonderful book. I enjoyed it and recommend it.,3.8,2025-07-19T03:00:00,positive,2
778,242,B015,Excellent and interesting read. I loved the story.,3.8,2025-06-07T16:00:00,positive,3
779,244,B004,Excellent and interesting read. I loved the story.,3.9,2025-02-28T12:00:00,positive,3
780,244,B013,Wonderful book. I enjoyed it and recommend it.,3.7,2025-04-18T07:00:00,positive,2
781,244,B019,Excellent and interesting read. I loved the story.,4.2,2025-01-14T21:00:00,positive,3
782,244,B019,Confusing and disappointing in places.,3.7,2026-06-05T09:00:00,negative,-2
783,245,B006,Confusing and disappointing in places.,4.0,2025-01-18T18:00:00,negative,-2
784,245,B006,Excellent and interesting read. I loved the story.,4.0,2025-05-20T23:00:00,positive,3
785,245,B014,Confusing and disappointing in places.,2.7,2026-05-11T07:00:00,negative,-2
786,245,B006,Great book with helpful ideas and an enjoyable narrative.,5.0,2026-05-02T20:00:00,positive,2
787,245,B011,Excellent and interesting read. I loved the story.,4.1,2025-12-09T05:00:00,positive,3
788,245,B006,Confusing and disappointing in places.,4.1,2026-04-13T09:00:00,negative,-2
789,246,B003,Excellent and interesting read. I loved the story.,4.4,2025-09-28T00:00:00,positive,3
790,247,B007,Confusing and disappointing in places.,4.4,2025-05-13T01:00:00,negative,-2
791,247,B010,Confusing and disappointing in places.,3.9,2025-02-14T15:00:00,negative,-2
792,247,B018,Wonderful book. I enjoyed it and recommend it.,2.6,2026-03-20T09:00:00,positive,2
793,247,B020,Interesting but the pacing was slow.,3.9,2025-08-17T18:00:00,neutral,0
794,247,B014,Confusing and disappointing in places.,2.8,2025-04-20T04:00:00,negative,-2
795,247,B007,Interesting but the pacing was slow.,3.7,2025-09-25T22:00:00,neutral,0
796,247,B007,Wonderful book. I enjoyed it and recommend it.,3.8,2026-02-11T12:00:00,positive,2
797,247,B001,Great book with helpful ideas and an enjoyable narrative.,3.8,2025-07-07T06:00:00,positive,2
798,247,B011,Great book with helpful ideas and an enjoyable narrative.,3.4,2025-09-29T13:00:00,positive,2
799,248,B013,Great book with helpful ideas and an enjoyable narrative.,2.9,2025-11-06T06:00:00,positive,2
800,248,B017,Great book with helpful ideas and an enjoyable narrative.,4.5,2025-04-21T06:00:00,positive,2
801,248,B001,Excellent and interesting read. I loved the story.,4.1,2025-07-22T08:00:00,positive,3
802,248,B016,Interesting but the pacing was slow.,2.2,2025-12-22T10:00:00,neutral,0
803,248,B018,Great book with helpful ideas and an enjoyable narrative.,4.4,2025-09-22T15:00:00,positive,2
804,248,B014,Wonderful book. I enjoyed it and recommend it.,3.3,2025-02-17T04:00:00,positive,2
805,248,B017,Confusing and disappointing in places.,4.6,2025-05-16T09:00:00,negative,-2
806,249,B013,Interesting but the pacing was slow.,3.8,2026-04-26T20:00:00,neutral,0
807,249,B013,Excellent and interesting read. I loved the story.,4.0,2025-03-20T05:00:00,positive,3
808,249,B016,Interesting but the pacing was slow.,4.0,2025-05-03T16:00:00,neutral,0
809,250,B002,Confusing and disappointing in places.,2.7,2025-04-23T15:00:00,negative,-2
810,250,B007,Excellent and interesting read. I loved the story.,3.6,2025-07-06T05:00:00,positive,3
811,250,B006,Wonderful book. I enjoyed it and recommend it.,2.5,2025-07-16T06:00:00,positive,2
