purchase_id,user_id,book_id,quantity,price,purchase_date
1071,143,B019,1,312.86,2026-02-10T22:00:00
1072,144,B009,1,687.7,2025-09-11T01:00:00
1073,144,B010,1,349.72,2026-01-22T20:00:00
1074,144,B006,2,591.87,2025-03-20T02:00:00
1075,144,B009,2,687.7,2026-04-15T06:00:00
1076,144,B009,2,687.7,2026-03-16T02:00:00
1077,144,B002,2,370.42,2025-09-08T12:00:00
1078,144,B012,1,621.61,2026-05-04T18:00:00
1079,145,B020,1,690.27,2026-02-21T00:00:00
1080,145,B001,1,646.6,2026-05-16T17:00:00
1081,145,B016,1,661.88,2025-03-25T03:00:00
1082,145,B008,1,765.6,2025-01-14T05:00:00
1083,145,B001,2,646.6,2026-06-22T15:00:00
1084,145,B012,1,621.61,2025-10-31T03:00:00
1085,145,B008,1,765.6,2025-10-05T16:00:00
1086,145,B016,1,661.88,2025-06-19T04:00:00
1087,145,B016,2,661.88,2025-05-19T05:00:00
1088,145,B005,1,352.05,2025-07-03T04:00:00
1089,145,B006,2,591.87,2025-12-05T03:00:00
1090,145,B006,1,591.87,2025-12-20T20:00:00
1091,146,B011,1,263.92,2026-04-30T06:00:00
1092,146,B006,1,591.87,2025-04-04T19:00:00
1093,146,B003,1,672.69,2025-01-01T10:00:00
1094,146,B009,1,687.7,2026-03-12T21:00:00
1095,146,B002,1,370.42,2026-01-30T22:00:00
1096,146,B003,1,672.69,2025-11-21T16:00:00
1097,146,B014,2,254.16,2025-10-12T22:00:00
1098,146,B003,1,672.69,2026-03-22T20:00:00
1099,146,B003,2,672.69,2026-04-23T21:00:00
1100,146,B016,1,661.88,2025-07-15T12:00:00
1101,147,B011,1,263.92,2026-04-11T15:00:00
1102,147,B018,1,393.58,2025-05-15T02:00:00
1103,147,B007,1,492.66,2025-01-15T21:00:00
1104,147,B013,1,574.36,2025-06-01T23:00:00
1105,147,B013,2,574.36,2025-10-10T19:00:00
1106,147,B015,1,603.15,2025-07-06T23:00:00
1107,148,B014,1,254.16,2025-10-23T06:00:00
1108,148,B010,1,349.72,2025-09-22T06:00:00
1109,148,B007,2,492.66,2026-04-24T18:00:00
1110,149,B010,1,349.72,2026-03-22T23:00:00
1111,149,B006,2,591.87,2026-01-18T19:00:00
1112,149,B018,2,393.58,2025-08-28T16:00:00
1113,149,B004,1,612.34,2026-02-15T18:00:00
1114,149,B012,1,621.61,2025-02-25T02:00:00
1115,150,B010,2,349.72,2025-04-13T15:00:00
1116,150,B011,2,263.92,2026-04-29T21:00:00
1117,150,B012,1,621.61,2025-04-09T12:00:00
1118,150,B005,1,352.05,2026-03-11T19:00:00
1119,150,B005,1,352.05,2026-01-13T11:00:00
1120,150,B011,1,263.92,2025-02-15T06:00:00
1121,150,B014,1,254.16,2025-07-04T13:00:00
1122,150,B004,2,612.34,2026-05-08T01:00:00
1123,150,B011,1,263.92,2026-06-14T03:00:00
1124,150,B001,2,646.6,2025-01-13T05:00:00
1125,151,B018,1,393.58,2026-01-28T21:00:00
1126,151,B007,2,492.66,2025-09-22T06:00:00
1127,151,B006,2,591.87,2026-04-21T09:00:00
1128,151,B014,1,254.16,2025-12-12T21:00:00
1129,151,B018,1,393.58,2025-07-03T09:00:00
1130,151,B013,1,574.36,2025-11-01T20:00:00
1131,151,B009,2,687.7,2026-03-18T08:00:00
1132,151,B010,1,349.72,2025-02-11T02:00:00
1133,151,B020,1,690.27,2026-03-09T12:00:00
1134,152,B003,1,672.69,2025-02-16T19:00:00
1135,152,B005,1,352.05,2025-10-07T00:00:00
1136,152,B005,1,352.05,2025-05-13T08:00:00
1137,152,B005,1,352.05,2025-01-19T22:00:00
1138,152,B009,1,687.7,2026-04-17T18:00:00
1139,152,B017,1,797.72,2026-05-03T17:00:00
1140,152,B005,2,352.05,2026-04-01T04:00:00
1141,153,B010,1,349.72,2026-05-18T07:00:00
1142,153,B012,1,621.61,2025-05-07T03:00:00
1143,153,B002,1,370.42,2026-02-15T17:00:00
1144,153,B020,2,690.27,2025-11-22T16:00:00
1145,153,B002,2,370.42,2026-05-22T14:00:00
1146,153,B014,1,254.16,2026-02-14T09:00:00
1147,153,B008,1,765.6,2026-03-05T13:00:00
1148,153,B011,1,263.92,2026-02-23T00:00:00
1149,153,B012,2,621.61,2025-04-04T11:00:00
1150,153,B004,1,612.34,2025-07-17T05:00:00
1151,153,B012,1,621.61,2025-11-27T04:00:00
1152,154,B019,1,312.86,2025-01-25T14:00:00
1153,154,B002,1,370.42,2025-05-08T03:00:00
1154,154,B018,2,393.58,2025-04-25T23:00:00
1155,155,B013,1,574.36,2025-06-01T16:00:00
1156,155,B001,1,646.6,2026-01-07T22:00:00
1157,155,B004,1,612.34,2025-10-27T12:00:00
1158,155,B011,2,263.92,2025-06-23T16:00:00
1159,155,B016,1,661.88,2025-11-13T06:00:00
1160,156,B013,1,574.36,2025-08-22T23:00:00
1161,156,B006,1,591.87,2025-04-12T10:00:00
1162,156,B009,1,687.7,2025-03-23T01:00:00
1163,156,B018,1,393.58,2025-02-11T19:00:00
1164,156,B016,1,661.88,2025-03-07T04:00:00
1165,156,B016,1,661.88,2026-05-04T14:00:00
1166,156,B014,2,254.16,2025-03-16T06:00:00
1167,157,B014,1,254.16,2026-05-10T16:00:00
1168,157,B020,1,690.27,2025-09-12T10:00:00
1169,157,B002,1,370.42,2025-04-25T05:00:00
1170,157,B020,1,690.27,2026-06-06T15:00:00
1171,157,B018,1,393.58,2025-08-07T09:00:00
1172,158,B015,2,603.15,2025-10-29T11:00:00
1173,158,B008,2,765.6,2026-05-14T07:00:00
1174,158,B007,2,492.66,2025-12-17T08:00:00
1175,158,B015,1,603.15,2025-04-24T15:00:00
1176,158,B007,1,492.66,2025-07-24T17:00:00
1177,158,B007,1,492.66,2025-09-24T17:00:00
1178,158,B001,1,646.6,2025-08-08T05:00:00
1179,159,B011,1,263.92,2025-04-26T17:00:00
1180,159,B014,1,254.16,2026-03-18T08:00:00
1181,159,B014,2,254.16,2025-01-20T00:00:00
1182,159,B001,1,646.6,2025-12-01T17:00:00
1183,159,B002,1,370.42,2025-07-31T09:00:00
1184,159,B014,1,254.16,2025-02-10T04:00:00
1185,159,B018,1,393.58,2026-03-11T08:00:00
1186,159,B014,1,254.16,2025-05-07T12:00:00
1187,159,B015,1,603.15,2026-04-03T14:00:00
1188,159,B014,1,254.16,2026-06-13T03:00:00
1189,160,B006,1,591.87,2025-11-28T01:00:00
1190,160,B003,2,672.69,2025-05-12T16:00:00
1191,160,B008,1,765.6,2026-03-06T05:00:00
1192,160,B019,2,312.86,2025-01-31T15:00:00
1193,160,B001,1,646.6,2025-09-29T19:00:00
1194,160,B006,1,591.87,2025-02-17T17:00:00
1195,160,B019,1,312.86,2025-12-24T07:00:00
1196,160,B006,1,591.87,2026-04-26T08:00:00
1197,160,B001,1,646.6,2025-04-09T15:00:00
1198,161,B012,1,621.61,2025-05-15T10:00:00
1199,161,B007,1,492.66,2025-09-01T05:00:00
1200,161,B011,2,263.92,2026-05-11T11:00:00
1201,161,B007,1,492.66,2025-05-01T23:00:00
1202,161,B014,2,254.16,2025-07-10T08:00:00
1203,162,B014,1,254.16,2025-11-11T14:00:00
1204,162,B014,1,254.16,2026-06-01T05:00:00
1205,162,B003,1,672.69,2026-01-07T17:00:00
1206,162,B008,1,765.6,2025-04-13T21:00:00
1207,162,B019,2,312.86,2025-07-27T08:00:00
1208,162,B010,1,349.72,2025-06-14T07:00:00
1209,162,B007,1,492.66,2026-02-05T18:00:00
1210,162,B016,1,661.88,2025-05-24T12:00:00
1211,163,B015,1,603.15,2026-05-14T09:00:00
1212,163,B014,1,254.16,2026-03-19T13:00:00
1213,163,B014,1,254.16,2026-06-05T10:00:00
1214,163,B005,2,352.05,2025-03-27T00:00:00
1215,163,B012,1,621.61,2025-08-15T18:00:00
1216,163,B018,2,393.58,2026-01-20T19:00:00
1217,163,B014,1,254.16,2025-04-11T18:00:00
1218,163,B018,1,393.58,2025-01-30T23:00:00
1219,163,B020,1,690.27,2025-02-18T10:00:00
1220,164,B010,2,349.72,2026-01-27T06:00:00
1221,164,B009,1,687.7,2025-11-27T00:00:00
1222,164,B009,2,687.7,2025-10-31T17:00:00
1223,164,B016,2,661.88,2025-03-19T06:00:00
1224,164,B017,1,797.72,2025-05-30T22:00:00
1225,165,B016,1,661.88,2026-05-10T14:00:00
1226,165,B004,2,612.34,2026-06-16T18:00:00
1227,165,B001,1,646.6,2026-01-08T08:00:00
1228,165,B020,1,690.27,2025-08-29T10:00:00
1229,165,B015,1,603.15,2026-05-03T17:00:00
1230,165,B004,1,612.34,2025-08-18T14:00:00
1231,165,B007,1,492.66,2025-01-23T17:00:00
1232,165,B016,1,661.88,2026-05-04T22:00:00
1233,165,B001,2,646.6,2025-09-16T23:00:00
1234,165,B006,2,591.87,2025-05-17T12:00:00
1235,165,B019,2,312.86,2025-11-08T10:00:00
1236,166,B003,2,672.69,2026-02-01T13:00:00
1237,166,B020,1,690.27,2025-07-07T03:00:00
1238,166,B011,1,263.92,2025-09-16T15:00:00
1239,166,B014,1,254.16,2025-01-21T19:00:00
1240,166,B003,1,672.69,2025-04-08T05:00:00
1241,166,B003,1,672.69,2026-05-26T05:00:00
1242,166,B003,2,672.69,2026-01-19T18:00:00
1243,166,B012,2,621.61,2025-07-01T16:00:00
1244,166,B010,1,349.72,2025-03-09T10:00:00
1245,167,B002,1,370.42,2025-10-17T10:00:00
1246,167,B020,1,690.27,2026-03-13T12:00:00
1247,167,B010,2,349.72,2026-05-19T03:00:00
1248,167,B011,1,263.92,2025-06-27T20:00:00
1249,167,B016,1,661.88,2025-02-18T09:00:00
1250,168,B017,1,797.72,2025-04-30T09:00:00
1251,168,B017,1,797.72,2026-01-16T12:00:00
1252,168,B005,1,352.05,2026-02-28T12:00:00
1253,168,B012,1,621.61,2025-03-10T05:00:00
1254,168,B015,1,603.15,2025-10-19T17:00:00
1255,168,B010,1,349.72,2026-05-25T06:00:00
1256,168,B018,2,393.58,2025-04-22T03:00:00
1257,169,B009,1,687.7,2025-01-15T04:00:00
1258,169,B007,1,492.66,2025-12-25T14:00:00
1259,169,B013,1,574.36,2025-06-06T09:00:00
1260,169,B013,1,574.36,2025-06-14T04:00:00
1261,169,B011,1,263.92,2026-02-24T16:00:00
1262,169,B020,1,690.27,2025-11-26T11:00:00
1263,169,B014,1,254.16,2025-01-07T12:00:00
1264,170,B009,1,687.7,2025-07-30T07:00:00
1265,170,B020,2,690.27,2026-01-08T14:00:00
1266,170,B011,2,263.92,2025-11-11T06:00:00
1267,170,B019,1,312.86,2025-11-04T19:00:00
1268,170,B004,2,612.34,2025-06-10T21:00:00
1269,170,B011,1,263.92,2025-01-25T22:00:00
1270,170,B009,1,687.7,2025-06-09T20:00:00
1271,170,B005,1,352.05,2025-02-06T21:00:00
1272,171,B002,1,370.42,2025-12-13T22:00:00
1273,171,B020,1,690.27,2025-06-13T04:00:00
1274,171,B020,1,690.27,2025-05-31T14:00:00
1275,171,B008,1,765.6,2026-04-30T12:00:00
1276,172,B020,1,690.27,2026-06-17T00:00:00
1277,172,B018,2,393.58,2025-11-10T08:00:00
1278,172,B006,1,591.87,2025-07-24T15:00:00
1279,172,B004,1,612.34,2025-10-04T22:00:00
1280,172,B015,1,603.15,2025-09-25T17:00:00
1281,172,B013,1,574.36,2026-04-06T21:00:00
1282,172,B005,1,352.05,2025-04-20T07:00:00
1283,173,B015,1,603.15,2025-12-05T21:00:00
1284,173,B001,1,646.6,2025-03-23T12:00:00
1285,173,B017,1,797.72,2025-07-10T15:00:00
1286,173,B012,1,621.61,2026-06-04T00:00:00
1287,173,B004,1,612.34,2025-07-13T22:00:00
1288,173,B012,1,621.61,2025-08-22T05:00:00
1289,173,B017,2,797.72,2026-06-03T20:00:00
1290,173,B012,1,621.61,2025-12-20T23:00:00
1291,174,B007,1,492.66,2025-03-09T18:00:00
1292,174,B019,2,312.86,2026-05-07T11:00:00
1293,174,B019,2,312.86,2025-06-02T12:00:00
1294,174,B019,1,312.86,2025-01-17T12:00:00
1295,174,B018,1,393.58,2025-01-23T15:00:00
1296,174,B001,2,646.6,2025-10-12T07:00:00
1297,174,B015,2,603.15,2025-05-25T07:00:00
1298,174,B019,1,312.86,2026-03-03T15:00:00
1299,174,B009,2,687.7,2025-12-13T20:00:00
1300,174,B017,1,797.72,2025-05-13T16:00:00
1301,175,B020,1,690.27,2025-12-06T22:00:00
1302,175,B007,1,492.66,2026-05-16T18:00:00
1303,175,B003,1,672.69,2025-03-25T16:00:00
1304,175,B004,1,612.34,2025-03-02T15:00:00
1305,175,B016,1,661.88,2026-05-10T17:00:00
1306,176,B018,1,393.58,2026-04-03T20:00:00
1307,176,B017,2,797.72,2026-05-04T11:00:00
1308,176,B011,1,263.92,2026-03-21T20:00:00
1309,176,B011,1,263.92,2025-02-05T20:00:00
1310,176,B007,1,492.66,2025-03-11T04:00:00
1311,176,B016,1,661.88,2025-12-13T02:00:00
1312,176,B005,2,352.05,2025-03-05T16:00:00
1313,176,B004,1,612.34,2025-04-02T06:00:00
1314,176,B005,1,352.05,2025-09-25T07:00:00
1315,176,B001,1,646.6,2026-05-06T01:00:00
1316,176,B013,2,574.36,2025-05-21T16:00:00
1317,176,B008,1,765.6,2026-02-10T00:00:00
1318,177,B018,1,393.58,2026-01-19T16:00:00
1319,177,B011,1,263.92,2025-09-20T10:00:00
1320,177,B002,2,370.42,2025-10-20T14:00:00
1321,177,B014,1,254.16,2025-11-07T11:00:00
1322,177,B009,1,687.7,2025-09-16T06:00:00
1323,177,B002,2,370.42,2025-12-08T06:00:00
1324,177,B011,1,263.92,2025-02-01T19:00:00
1325,177,B002,1,370.42,2025-01-01T09:00:00
1326,177,B001,2,646.6,2025-08-09T20:00:00
1327,177,B015,1,603.15,2026-01-17T02:00:00
1328,177,B015,1,603.15,2025-02-05T03:00:00
1329,178,B015,1,603.15,2026-03-19T14:00:00
1330,178,B017,1,797.72,2025-02-15T21:00:00
1331,178,B010,1,349.72,2025-10-21T11:00:00
1332,178,B017,1,797.72,2026-04-29T17:00:00
1333,178,B007,2,492.66,2025-06-28T18:00:00
1334,178,B011,1,263.92,2026-05-22T21:00:00
1335,178,B003,1,672.69,2025-03-30T19:00:00
1336,178,B015,1,603.15,2026-01-03T20:00:00
1337,178,B009,1,687.7,2025-05-29T19:00:00
1338,179,B020,1,690.27,2026-06-01T03:00:00
1339,179,B005,1,352.05,2025-07-15T00:00:00
1340,179,B018,1,393.58,2025-03-15T02:00:00
1341,179,B009,1,687.7,2026-01-02T21:00:00
1342,179,B002,2,370.42,2026-01-19T06:00:00
1343,179,B018,1,393.58,2025-02-12T21:00:00
1344,179,B018,2,393.58,2025-12-26T00:00:00
1345,179,B011,1,263.92,2025-12-26T21:00:00
1346,179,B016,1,661.88,2026-05-15T02:00:00
1347,179,B014,2,254.16,2025-02-05T10:00:00
1348,180,B001,1,646.6,2025-05-01T22:00:00
1349,180,B016,1,661.88,2025-10-28T05:00:00
1350,180,B016,2,661.88,2025-06-08T02:00:00
1351,180,B018,1,393.58,2025-06-30T12:00:00
1352,180,B009,1,687.7,2025-04-29T03:00:00
1353,180,B007,2,492.66,2025-01-25T14:00:00
1354,180,B015,2,603.15,2026-01-13T20:00:00
1355,181,B008,1,765.6,2025-03-30T18:00:00
1356,181,B013,1,574.36,2026-01-18T17:00:00
1357,181,B002,1,370.42,2025-07-09T18:00:00
1358,181,B018,1,393.58,2026-01-16T01:00:00
1359,181,B008,2,765.6,2026-05-07T06:00:00
1360,181,B009,1,687.7,2025-08-08T03:00:00
1361,181,B019,2,312.86,2025-03-16T18:00:00
1362,182,B015,2,603.15,2026-01-14T08:00:00
1363,182,B018,2,393.58,2025-11-12T15:00:00
1364,182,B010,2,349.72,2025-05-21T15:00:00
1365,183,B014,1,254.16,2025-09-28T19:00:00
1366,183,B015,1,603.15,2025-05-23T22:00:00
1367,183,B014,1,254.16,2026-01-19T07:00:00
1368,183,B008,1,765.6,2026-04-16T17:00:00
1369,183,B020,1,690.27,2026-02-07T00:00:00
1370,183,B009,2,687.7,2026-03-07T06:00:00
1371,183,B008,2,765.6,2026-05-17T19:00:00
1372,183,B018,1,393.58,2025-05-03T04:00:00
1373,184,B009,1,687.7,2025-06-25T12:00:00
1374,184,B012,1,621.61,2025-10-04T15:00:00
1375,184,B002,1,370.42,2025-08-15T07:00:00
1376,184,B003,1,672.69,2025-08-14T08:00:00
1377,184,B014,1,254.16,2026-04-02T06:00:00
1378,184,B007,2,492.66,2026-03-31T14:00:00
1379,184,B006,1,591.87,2026-01-25T00:00:00
1380,184,B006,1,591.87,2026-03-24T16:00:00
1381,184,B019,1,312.86,2025-06-22T12:00:00
1382,184,B015,2,603.15,2025-01-21T15:00:00
1383,185,B005,1,352.05,2025-02-21T08:00:00
1384,185,B005,1,352.05,2025-07-10T07:00:00
1385,185,B004,2,612.34,2025-06-30T09:00:00
1386,185,B009,1,687.7,2025-03-10T03:00:00
1387,186,B005,1,352.05,2025-10-13T14:00:00
1388,186,B009,1,687.7,2025-03-10T12:00:00
1389,186,B015,1,603.15,2026-02-18T16:00:00
1390,186,B004,2,612.34,2026-02-19T08:00:00
1391,186,B003,1,672.69,2025-05-10T01:00:00
1392,186,B016,2,661.88,2025-11-03T11:00:00
1393,186,B006,1,591.87,2025-11-06T12:00:00
1394,186,B003,2,672.69,2026-03-26T08:00:00
1395,186,B008,2,765.6,2026-01-16T06:00:00
1396,187,B019,2,312.86,2026-06-09T17:00:00
1397,187,B007,1,492.66,2025-01-26T16:00:00
1398,187,B002,1,370.42,2025-12-09T19:00:00
1399,187,B012,1,621.61,2025-10-01T04:00:00
1400,187,B008,1,765.6,2025-10-10T12:00:00
1401,188,B007,1,492.66,2026-06-17T21:00:00
1402,188,B018,1,393.58,2026-03-21T15:00:00
1403,189,B017,1,797.72,2026-05-08T21:00:00
1404,189,B004,2,612.34,2025-02-28T13:00:00
1405,189,B013,1,574.36,2025-08-08T12:00:00
1406,189,B011,1,263.92,2025-06-18T10:00:00
1407,189,B008,1,765.6,2025-03-26T03:00:00
1408,189,B012,1,621.61,2025-06-05T01:00:00
1409,190,B003,1,672.69,2025-03-15T19:00:00
1410,190,B001,1,646.6,2026-04-30T14:00:00
1411,190,B015,1,603.15,2025-12-01T06:00:00
1412,190,B018,1,393.58,2025-02-07T02:00:00
1413,190,B011,1,263.92,2025-12-07T22:00:00
1414,190,B007,1,492.66,2026-03-22T13:00:00
1415,190,B017,1,797.72,2026-02-05T06:00:00
1416,191,B014,1,254.16,2026-05-14T10:00:00
1417,191,B018,1,393.58,2025-12-18T19:00:00
1418,191,B008,1,765.6,2025-07-26T06:00:00
1419,191,B012,1,621.61,2025-10-19T10:00:00
1420,191,B018,1,393.58,2025-09-18T12:00:00
1421,192,B016,1,661.88,2025-12-03T05:00:00
1422,192,B016,1,661.88,2025-01-22T03:00:00
1423,192,B010,2,349.72,2025-09-21T13:00:00
1424,192,B019,1,312.86,2025-01-04T07:00:00
1425,192,B016,2,661.88,2025-04-27T14:00:00
1426,193,B013,1,574.36,2025-12-17T05:00:00
1427,193,B007,2,492.66,2025-12-26T00:00:00
1428,193,B015,2,603.15,2026-02-17T06:00:00
1429,193,B009,2,687.7,2025-03-10T23:00:00
1430,193,B010,1,349.72,2026-04-14T12:00:00
1431,193,B005,1,352.05,2025-02-07T14:00:00
1432,193,B014,1,254.16,2026-04-20T02:00:00
1433,193,B018,2,393.58,2025-04-30T18:00:00
1434,193,B020,2,690.27,2025-09-09T09:00:00
1435,193,B020,2,690.27,2025-05-21T22:00:00
1436,194,B012,1,621.61,2025-03-22T07:00:00
1437,194,B018,1,393.58,2025-03-23T22:00:00
1438,194,B003,1,672.69,2026-02-20T17:00:00
1439,194,B004,1,612.34,2025-09-11T02:00:00
1440,194,B020,1,690.27,2025-07-12T15:00:00
1441,195,B004,1,612.34,2025-03-15T21:00:00
1442,195,B016,1,661.88,2025-04-26T18:00:00
1443,195,B001,1,646.6,2025-01-15T13:00:00
1444,195,B013,1,574.36,2025-11-29T13:00:00
1445,195,B008,2,765.6,2025-07-26T20:00:00
1446,195,B020,1,690.27,2025-09-06T15:00:00
1447,195,B006,1,591.87,2025-09-16T00:00:00
1448,195,B003,2,672.69,2026-04-15T16:00:00
1449,195,B005,2,352.05,2025-05-25T09:00:00
1450,195,B001,2,646.6,2026-04-30T16:00:00
1451,195,B002,1,370.42,2025-08-18T14:00:00
1452,195,B013,1,574.36,2026-02-04T08:00:00
1453,195,B001,1,646.6,2025-05-29T03:00:00
1454,196,B013,1,574.36,2025-07-07T20:00:00
1455,196,B013,1,574.36,2025-12-16T00:00:00
1456,196,B012,1,621.61,2025-07-24T20:00:00
1457,196,B017,1,797.72,2025-07-20T07:00:00
1458,196,B004,1,612.34,2025-09-04T17:00:00
1459,196,B004,1,612.34,2025-01-17T22:00:00
1460,197,B013,1,574.36,2025-01-12T18:00:00
1461,197,B014,1,254.16,2026-04-06T06:00:00
1462,197,B002,1,370.42,2025-09-04T01:00:00
1463,197,B014,1,254.16,2025-12-05T03:00:00
1464,197,B018,1,393.58,2025-10-12T00:00:00
1465,197,B004,1,612.34,2025-01-22T21:00:00
1466,197,B010,1,349.72,2025-08-28T23:00:00
1467,197,B002,1,370.42,2025-07-22T04:00:00
1468,198,B012,1,621.61,2025-06-12T15:00:00
1469,198,B015,1,603.15,2025-03-28T05:00:00
1470,198,B008,1,765.6,2025-12-04T14:00:00
1471,198,B015,1,603.15,2025-10-13T10:00:00
1472,198,B015,2,603.15,2025-01-21T06:00:00
1473,198,B015,1,603.15,2025-04-26T17:00:00
1474,199,B002,1,370.42,2025-10-10T10:00:00
1475,199,B019,1,312.86,2025-01-25T23:00:00
1476,199,B002,1,370.42,2025-01-27T23:00:00
1477,199,B002,1,370.42,2025-09-25T05:00:00
1478,199,B006,1,591.87,2026-05-04T09:00:00
1479,199,B018,2,393.58,2026-04-26T01:00:00
1480,200,B009,1,687.7,2026-01-20T23:00:00
1481,200,B006,2,591.87,2025-02-24T13:00:00
1482,200,B011,1,263.92,2026-04-17T19:00:00
1483,200,B004,1,612.34,2026-06-23T05:00:00
1484,200,B014,1,254.16,2025-09-12T16:00:00
1485,200,B006,1,591.87,2025-03-07T12:00:00
1486,200,B016,1,661.88,2025-05-25T22:00:00
1487,201,B008,2,765.6,2025-02-11T12:00:00
1488,201,B004,1,612.34,2025-10-25T01:00:00
1489,201,B006,1,591.87,2026-01-13T10:00:00
1490,201,B008,2,765.6,2025-01-24T21:00:00
1491,201,B014,1,254.16,2025-10-14T09:00:00
1492,201,B008,1,765.6,2025-04-22T11:00:00
1493,201,B006,1,591.87,2025-10-26T07:00:00
1494,201,B008,1,765.6,2025-07-18T16:00:00
1495,201,B002,2,370.42,2025-04-15T02:00:00
1496,202,B011,2,263.92,2026-02-03T03:00:00
1497,202,B013,1,574.36,2026-06-22T00:00:00
1498,202,B007,2,492.66,2025-01-31T18:00:00
1499,202,B007,2,492.66,2026-06-21T00:00:00
1500,203,B017,1,797.72,2025-05-23T13:00:00
1501,203,B011,2,263.92,2026-06-02T04:00:00
1502,203,B014,1,254.16,2025-12-12T13:00:00
1503,203,B009,2,687.7,2025-10-29T04:00:00
1504,203,B002,2,370.42,2025-12-12T07:00:00
1505,203,B016,1,661.88,2026-02-12T19:00:00
1506,203,B014,1,254.16,2026-04-12T02:00:00
1507,203,B014,1,254.16,2025-05-27T19:00:00
1508,203,B009,1,687.7,2025-02-11T03:00:00
1509,203,B001,1,646.6,2026-04-04T06:00:00
1510,204,B012,1,621.61,2026-01-10T18:00:00
1511,204,B011,1,263.92,2025-04-16T09:00:00
1512,204,B013,1,574.36,2026-04-30T04:00:00
1513,204,B009,1,687.7,2026-06-17T19:00:00
1514,204,B002,1,370.42,2026-02-22T21:00:00
1515,204,B007,1,492.66,2026-03-21T10:00:00
1516,205,B001,1,646.6,2025-12-11T03:00:00
1517,205,B014,1,254.16,2026-02-13T17:00:00
1518,205,B011,2,263.92,2026-03-21T19:00:00
1519,205,B006,1,591.87,2025-04-30T12:00:00
1520,205,B013,1,574.36,2025-12-09T00:00:00
1521,205,B003,2,672.69,2025-03-16T23:00:00
1522,205,B010,2,349.72,2025-07-01T20:00:00
1523,206,B003,1,672.69,2025-09-27T00:00:00
1524,206,B014,1,254.16,2025-07-23T06:00:00
1525,206,B003,1,672.69,2026-02-15T03:00:00
1526,206,B017,2,797.72,2025-01-01T12:00:00
1527,206,B013,1,574.36,2025-11-22T04:00:00
1528,206,B011,1,263.92,2025-07-14T06:00:00
1529,206,B010,2,349.72,2025-11-27T01:00:00
1530,206,B003,1,672.69,2025-02-14T03:00:00
1531,206,B017,1,797.72,2025-08-31T14:00:00
1532,206,B014,1,254.16,2026-02-12T15:00:00
1533,206,B016,1,661.88,2026-05-27T21:00:00
1534,207,B006,1,591.87,2025-11-23T13:00:00
1535,207,B010,2,349.72,2026-04-06T23:00:00
1536,207,B015,1,603.15,2025-05-02T14:00:00
1537,207,B015,1,603.15,2025-05-31T00:00:00
1538,207,B016,1,661.88,2025-06-03T23:00:00
1539,207,B016,1,661.88,2025-10-02T07:00:00
1540,207,B006,1,591.87,2025-01-17T05:00:00
1541,208,B019,1,312.86,2025-10-26T20:00:00
1542,208,B006,2,591.87,2025-10-18T11:00:00
1543,208,B011,2,263.92,2025-08-29T17:00:00
1544,208,B007,2,492.66,2026-05-22T19:00:00
1545,209,B013,1,574.36,2025-02-23T22:00:00
1546,209,B009,1,687.7,2026-01-05T12:00:00
1547,209,B016,1,661.88,2025-06-30T23:00:00
1548,209,B016,2,661.88,2025-07-06T16:00:00
1549,209,B011,1,263.92,2025-05-17T21:00:00
1550,209,B004,1,612.34,2025-08-16T06:00:00
1551,209,B020,1,690.27,2025-06-18T08:00:00
1552,209,B013,1,574.36,2025-06-21T18:00:00
1553,209,B005,1,352.05,2025-08-16T10:00:00
1554,209,B008,1,765.6,2025-01-27T20:00:00
1555,209,B013,1,574.36,2025-10-22T08:00:00
1556,210,B003,1,672.69,2025-04-01T10:00:00
1557,210,B011,1,263.92,2025-12-02T06:00:00
1558,210,B011,1,263.92,2025-08-08T13:00:00
1559,210,B002,1,370.42,2026-04-04T10:00:00
1560,210,B013,1,574.36,2025-10-18T02:00:00
1561,211,B002,1,370.42,2026-03-15T13:00:00
1562,211,B014,1,254.16,2026-03-29T08:00:00
1563,211,B002,1,370.42,2025-10-22T05:00:00
1564,212,B020,1,690.27,2026-01-17T20:00:00
1565,212,B005,1,352.05,2025-11-28T10:00:00
1566,212,B017,2,797.72,2025-10-18T09:00:00
1567,212,B018,1,393.58,2026-05-18T04:00:00
1568,212,B016,1,661.88,2025-06-03T23:00:00
1569,213,B019,1,312.86,2025-03-06T04:00:00
1570,213,B007,1,492.66,2025-01-08T20:00:00
1571,213,B019,1,312.86,2025-04-03T16:00:00
1572,213,B006,1,591.87,2025-06-19T15:00:00
1573,213,B016,1,661.88,2025-09-30T15:00:00
1574,213,B003,1,672.69,2025-02-03T10:00:00
1575,214,B014,1,254.16,2025-01-30T10:00:00
1576,214,B005,1,352.05,2025-08-08T23:00:00
1577,214,B012,1,621.61,2025-11-29T20:00:00
1578,214,B017,2,797.72,2026-03-04T03:00:00
1579,214,B005,2,352.05,2026-05-20T07:00:00
1580,215,B005,1,352.05,2026-03-26T00:00:00
1581,215,B005,2,352.05,2025-06-15T01:00:00
1582,215,B016,2,661.88,2026-05-25T23:00:00
1583,215,B012,1,621.61,2026-06-16T07:00:00
1584,215,B002,1,370.42,2025-02-25T17:00:00
1585,216,B014,2,254.16,2026-06-11T11:00:00
1586,216,B010,1,349.72,2025-02-11T06:00:00
1587,216,B013,1,574.36,2025-04-23T14:00:00
